utt,spk,cond,hyp
p00_u07,p00,mix0.00,앞으로 씨는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,mix0.25,앞으로 씨는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,mix0.50,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,mix0.75,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,mix1.00,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,mix1.25,앞으로 시는 2023년 하반기 중 4차 태그 의무제를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,mix1.50,앞으로 시는 2023년 하반기 중 4차 태그 의무재를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,taps_lpf3k,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,taps_lpf4k,앞으로 씨는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,taps_lpf5k,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,taps_lpf6k,앞으로 씨는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,taps_lpf7k,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,ce_lpf3k,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,ce_lpf4k,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,ce_lpf5k,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,ce_lpf6k,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,ce_lpf7k,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,taps_notch,앞으로 씨는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,ce_notch,앞으로 시는 2023년 하반기 중 하차태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,hyb_tapsLow_ceHigh,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u07,p00,hyb_ceLow_tapsHigh,앞으로 시는 2023년 하반기 중 4차 태그 의무죄를 도입해 버스 내 재차 인원 정보를 파악해 탑승 인원을 실시간 수집할 계획이다.
p00_u08,p00,mix0.00,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 대공할 계획이다"
p00_u08,p00,mix0.25,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다."
p00_u08,p00,mix0.50,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다."
p00_u08,p00,mix0.75,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다."
p00_u08,p00,mix1.00,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,mix1.25,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,mix1.50,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용 시민들에게 제공할 계획이다."
p00_u08,p00,taps_lpf3k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다"
p00_u08,p00,taps_lpf4k,"이를 통해 버스내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다."
p00_u08,p00,taps_lpf5k,"이를 통해 버스내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다."
p00_u08,p00,taps_lpf6k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다"
p00_u08,p00,taps_lpf7k,"이를 통해 버스내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 대공할 계획이다."
p00_u08,p00,ce_lpf3k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,ce_lpf4k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,ce_lpf5k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,ce_lpf6k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,ce_lpf7k,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,taps_notch,"이를 통해, 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 대공할 계획이다."
p00_u08,p00,ce_notch,"이를 통해 버스 내 혼잡도 정보를, 버스 정보 안내기, 스마트폰 등을 통해 유용시민들에게 제공할 계획이다."
p00_u08,p00,hyb_tapsLow_ceHigh,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다."
p00_u08,p00,hyb_ceLow_tapsHigh,"이를 통해 버스 내 혼잡도 정보를 버스 정보 안내기, 스마트폰 등을 통해 이용시민들에게 제공할 계획이다"
p00_u09,p00,mix0.00,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,mix0.25,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,mix0.50,원주시는 19일 오후 호조면 산현리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,mix0.75,원주시는 19일 오후 호조면 산현리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,mix1.00,원주시는 19일 오후 호조면 산현리 칠봉폐유공원에서 서무강 가장나무숲 둘레길 개통식을 개최했다.
p00_u09,p00,mix1.25,원주시는 19일 오후 호조면 산현리 칠봉태유 공원에서 서무강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,mix1.50,원주시는 19일 오후 호조면 사년리 칠봉태유 공원에서 서무강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,taps_lpf3k,원주시는 19일 오후 호조면 산현리 칠봉케우 공원에서 섬강 자장나무 숲 불레길 개통식을 개최했다.
p00_u09,p00,taps_lpf4k,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,taps_lpf5k,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,taps_lpf6k,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,taps_lpf7k,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,ce_lpf3k,원주시는 19일 오후 호조면 산연리 실봉태우 공원에서 서무강 과장나무숲 둘레길 개통식을 개최했다.
p00_u09,p00,ce_lpf4k,원주시는 19일 오후 호조면 산연리 실봉폐유공원에서 서무강 과장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,ce_lpf5k,원주시는 19일 오후 호조면 산현리 실봉폐유공원에서 서무강 가장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,ce_lpf6k,원주시는 19일 오후 호조면 산현리 칠봉폐유공원에서 서무강 가장나무숲 둘레길 개통식을 개최했다.
p00_u09,p00,ce_lpf7k,원주시는 19일 오후 호조면 산현리 칠봉폐유공원에서 서무강 가장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,taps_notch,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,ce_notch,원주시는 19일 오후 호조면 산현리 칠봉폐유공원에서 서무강 과장나무 숲 둘레길 개통식을 개최했다.
p00_u09,p00,hyb_tapsLow_ceHigh,원주시는 19일 오후 호조면 산연리 칠봉케우 공원에서 섬강 자장나무 숲 불레길 개통식을 개최했다.
p00_u09,p00,hyb_ceLow_tapsHigh,원주시는 19일 오후 호조면 산연릭 칠봉태육 공원에서 서무강 자장나무 숲 둘레길 개통식을 개최했다.
p00_u10,p00,mix0.00,이날 개통된 4.5km 규모의 둘레길은 데크길과 휴게 공간을 비롯해 수량 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,mix0.25,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수량 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,mix0.50,이날 개통된 4.5km 규모의 둘레길은 태극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,mix0.75,이날 개통된 4.5km 규모의 둘레길은 태극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,mix1.00,이날 개통된 4.5km 규모의 줄넷길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,mix1.25,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,mix1.50,이날 개통된 4.5km 규모의 둘레길은 태극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,taps_lpf3k,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,taps_lpf4k,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,taps_lpf5k,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,taps_lpf6k,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,taps_lpf7k,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,ce_lpf3k,이날 개통된 4.5킬로미터 규모의 둘레길은 대껏길과 휴게공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,ce_lpf4k,이날 개통된 4.5km 규모의 둘레길은 백극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,ce_lpf5k,이날 개통된 4.5km 규모의 둘레길은 백극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,ce_lpf6k,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,ce_lpf7k,이날 개통된 4.5km 규모의 줄넷길은 대극길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,taps_notch,이날 개통된 4.5km 규모의 둘레길은 데크길과 휴게 공간을 비롯해 수량 30년 이상의 자작나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,ce_notch,이날 개통된 4.5km 규모의 줄넷길은 대구길과 휴게 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,hyb_tapsLow_ceHigh,이날 개통된 4.5km 규모의 둘레길은 대극길과 휴게 공간을 비롯해 수량 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u10,p00,hyb_ceLow_tapsHigh,이날 개통된 4.5km 규모의 둘레길은 대극길과 숙의 공간을 비롯해 수령 30년 이상의 자장나무가 굴랑을 이루고 있는 숲 등을 갖추고 있다.
p00_u11,p00,mix0.00,칠봉체육경원에서 출발해 선강을 따라 걷는 태극길에는 들판과 강이 어우러진 품강을 만끽할 수 있다.
